x y
1.838443500952514267e+10 -1.487858369418164062e+11
3.608272991232667542e+10 -1.454579346803711243e+11
5.326049024089060974e+10 -1.400316356434517822e+11
6.966916585678050232e+10 -1.325832712861228180e+11
8.507091141518708801e+10 -1.232186778576448975e+11
9.924212025648066711e+10 -1.120717465557904053e+11
1.119767676203293304e+11 -9.930254082654624939e+10
1.230895076177422180e+11 -8.509500529108320618e+10
1.324184715049088287e+11 -6.965429854162113953e+10
1.398277191394957886e+11 -5.320378940241143799e+10
1.452093010058952332e+11 -3.598176297626448059e+10
1.484848947642513733e+11 -1.823788867667194366e+10
1.496069877578102112e+11 -2.295072884906425476e+08
1.485595851140823364e+11 1.778220225346588135e+10
1.453584317763122864e+11 3.553611334764408875e+10
1.400507457606902466e+11 5.277503550656836700e+10
1.327144688999501343e+11 6.924952793469819641e+10
1.234570500562218170e+11 8.472158124281198120e+10
1.124137840301030884e+11 9.896810877429951477e+10
9.974573694849308777e+10 1.117841933256697845e+11
8.563729560398861694e+10 1.229860403599848022e+11
7.029338390695536804e+10 1.324135949488411255e+11
5.393639420520379639e+10 1.399327864299273987e+11
3.680288467824852753e+10 1.454373719207535706e+11
1.914009631995015717e+10 1.488503571765219727e+11
1.202344221475456238e+09 1.501249806261808472e+11
-1.675266197318829346e+10 1.492452535913132629e+11
-3.446751434640545654e+10 1.462260565402726746e+11
-5.168876722984432983e+10 1.411127976379718933e+11
-6.817051177590237427e+10 1.339806457351787262e+11
-8.367781723960498047e+10 1.249333552470577240e+11
-9.798999492365661621e+10 1.141017050757339325e+11
-1.109036443448005829e+11 1.016415778387801819e+11
-1.222354449959114838e+11 8.773170919938322449e+10
-1.318246610192769775e+11 7.257114009563414001e+10
-1.395353301062837830e+11 5.637640718793052673e+10
-1.452581119518048401e+11 3.937850894221302795e+10
-1.489117755926138611e+11 2.181968650002943039e+10
-1.504443089410556641e+11 3.950059906723587036e+09
-1.498336377965383301e+11 -1.397583858014297867e+10
-1.470879455989389954e+11 -3.170259146765087891e+10
-1.422455892086522827e+11 -4.897743996506782532e+10
-1.353746100904154968e+11 -6.555380108988718414e+10
-1.265718444739567413e+11 -8.119471392223875427e+10
-1.159616403900707397e+11 -9.567617103278482056e+10
-1.036941939519470062e+11 -1.087902914758478546e+11
-8.994352187019526672e+10 -1.203482924878700562e+11
-7.490509193992259216e+10 -1.301832182301578674e+11
-5.879313808268212891e+10 -1.381523856369264526e+11
-4.183769140602832031e+10 -1.441395097463005066e+11
-2.428136357677106857e+10 -1.480564738673638306e+11
-6.375923486786026001e+09 -1.498447136215358276e+11
1.162128740125988007e+10 -1.494761883231237488e+11
2.945105164601143646e+10 -1.469539183385224609e+11
4.685603154333676147e+10 -1.423120729630841064e+11
6.358452843626329041e+10 -1.356155999226621094e+11
7.939418823766159058e+10 -1.269593947514325104e+11
9.405559493224902344e+10 -1.164670158916985168e+11
1.073556940847606201e+11 -1.042889592447936096e+11
1.191009898365752869e+11 -9.060051388612716675e+10
1.291204615687664490e+11 -7.559922853117301941e+10
1.372681503472082520e+11 -5.950202587882067108e+10
1.434253703999461670e+11 -4.254200893685897064e+10
1.475025071157752075e+11 -2.496500963214353180e+10
1.494403702573542786e+11 -7.025935224901050568e+09
1.492110790727369995e+11 1.101502788813089371e+10
1.468184645528450623e+11 2.889629061552673721e+10
1.422979829820484619e+11 4.635875408029976654e+10
1.357161439146251831e+11 6.314965521330204773e+10
1.271694645303996735e+11 7.902630263280868530e+10
1.167829707380700073e+11 9.375964312136346436e+10
1.047082731862061920e+11 1.071376029323271637e+11
9.112125332242126465e+10 1.189681531410699768e+11
7.621940066201121521e+10 1.290820541181531372e+11
6.021884738276911926e+10 1.373352407428809509e+11
4.335115019209796143e+10 1.436108169846357422e+11
2.585987209968863678e+10 1.478206357468817444e+11
7.997018298751815796e+09 1.499064471957546082e+11
-9.980619128107238770e+09 1.498406060016750793e+11
-2.781515341579038620e+10 1.476263348535385742e+11
-4.525127928236843872e+10 1.432975481352977295e+11
-6.203988213807173157e+10 1.369182456904066162e+11
-7.794153206017839050e+10 1.285814920787363434e+11
-9.272981736491909790e+10 1.184080016215796967e+11
-1.061944760658440704e+11 1.065443538287927094e+11
-1.181442872086750946e+11 9.316086752645678711e+10
-1.284096879250050354e+11 7.844916519005833435e+10
-1.368450859802639465e+11 6.261946168586285400e+10
-1.433308415545616455e+11 4.589761388753256226e+10
-1.477748959579650574e+11 2.852196952316622162e+10
-1.501140289328910217e+11 1.074005517334328079e+10
-1.503147301403982239e+11 -7.194855370971080780e+09
-1.483736743822131958e+11 -2.502725013660206223e+10
-1.443177941035864563e+11 -4.250292230647276306e+10
-1.382039467857729797e+11 -5.937250418983968353e+10
-1.301181790036467743e+11 -7.539494777685302734e+10
-1.201745932219325714e+11 -9.034090772314537048e+10
-1.085138278520643005e+11 -1.039959828113462372e+11
-9.530116569682031250e+10 -1.161637725036532288e+11
-8.072429066068681335e+10 -1.266687062006165009e+11
-6.499071746935816193e+10 -1.353586043291772614e+11
-4.832492406876039124e+10 -1.421069324710146790e+11
-3.096522128631592560e+10 -1.468147124781714783e+11
-1.316039913611045456e+10 -1.494120579629314880e+11
4.833806284179710388e+09 -1.498593057314707642e+11
2.275837715972639084e+10 -1.481477196707894897e+11
4.035475776407565308e+10 -1.442997492820518188e+11
5.736862287158477783e+10 -1.383688314342224731e+11
7.355361375987255859e+10 -1.304387309081486816e+11
8.867498356477601624e+10 -1.206224227956368866e+11
1.025130936151790161e+11 -1.090605276591263123e+11
1.148667034186605988e+11 -9.591931836351809692e+10
1.255559992485818634e+11 -8.138832545668412781e+10
1.344253098143122711e+11 -6.567757567726083374e+10
1.413454622479001770e+11 -4.901450537942050171e+10
1.462157375338792419e+11 -3.164059716092298126e+10
1.489653914186232910e+11 -1.380779355524621582e+10
1.495547145935642395e+11 4.225253880006996155e+09
1.479756143485107422e+11 2.219703852261787033e+10
1.442517087061098328e+11 3.984709226221446228e+10
1.384379330288023682e+11 5.691985478741983032e+10
1.306196679835864258e+11 7.316845560168331909e+10
1.209114063131293945e+11 8.835834805834585571e+10
1.094549838686273346e+11 1.022707382276311798e+11
9.641740761332388306e+10 1.147057560401110992e+11
8.198831964531716919e+10 1.254853217200837860e+11
6.637714159567749023e+10 1.344556668325715790e+11
4.980994795907172394e+10 1.414894761112200317e+11
3.252611997977207947e+10 1.464876234013359680e+11
1.477483365895261765e+10 1.493804823407062683e+11
-3.188563680168907166e+09 1.501287996253188782e+11
-2.110623395310028458e+10 1.487241257057068176e+11
-3.872153269070128632e+10 1.451888043986816711e+11
-5.578264569286475372e+10 1.395755290761043091e+11
-7.204612882818963623e+10 1.319664787362595520e+11
