x y
-1.493359431919631042e+11 1.755883194144324493e+10
-1.514400677624424133e+11 -2.365574060967292786e+08
-1.514268996742482605e+11 -1.802863943037223816e+10
-1.493403046942948914e+11 -3.557386263433789062e+10
-1.452494394494175110e+11 -5.264165521277717590e+10
-1.392459059113011475e+11 -6.901625389517970276e+10
-1.314410190560781555e+11 -8.449802447556571960e+10
-1.219632488116085510e+11 -9.890436713714489746e+10
-1.109558716012676239e+11 -1.120702967201764984e+11
-9.857484587885365295e+10 -1.238487810592964172e+11
-8.498690976456138611e+10 -1.341109112053230286e+11
-7.036788665238584900e+10 -1.427459670501289062e+11
-5.490117574046964264e+10 -1.496614314664137878e+11
-3.877639809935232544e+10 -1.547829960733716125e+11
-2.218816446426601410e+10 -1.580545923797440186e+11
-5.334927848925291061e+09 -1.594384733642391052e+11
1.158211811053038788e+10 -1.589153624080444031e+11
2.836013576653115082e+10 -1.564846786730480347e+11
4.479577687647521210e+10 -1.521648402373855591e+11
6.068639543784254456e+10 -1.459936382399605713e+11
7.583138279559806824e+10 -1.380286666272018433e+11
9.003366731932830811e+10 -1.283477825464227142e+11
1.031014191585677032e+11 -1.170495617668686829e+11
1.148499969583522644e+11 -1.042537016291702118e+11
1.251041671860103302e+11 -9.010131101465036011e+10
1.337006169823107147e+11 -7.475501305459005737e+10
1.404907672321766052e+11 -5.839877251369577026e+10
1.453438729259443970e+11 -4.123734721504782104e+10
1.481503721597737122e+11 -2.349525333022531509e+10
1.488254131127003479e+11 -5.415130242083583832e+09
1.473124506872566833e+11 1.274460507770719910e+10
1.435867630738914185e+11 3.071290845448167038e+10
1.376586967055869141e+11 4.821012761963047791e+10
1.295764110265158081e+11 6.495290706990354919e+10
1.194278688693717346e+11 8.065993191067909241e+10
1.073418115704421844e+11 9.505838580489221191e+10
9.348747745388217163e+10 1.078909117770685730e+11
7.807287310332118225e+10 1.189227797065885925e+11
6.134148999317686462e+10 1.279488934717779999e+11
4.356747001868383789e+10 1.348002274410879822e+11
2.504935144814744186e+10 1.393492780796875610e+11
6.102655739464550018e+09 1.415141586160871582e+11
-1.294831322047186661e+10 1.412610522878694458e+11
-3.177901011506568527e+10 1.386048635496029358e+11
-5.007305395069676208e+10 1.336080504891287231e+11
-6.753004665724607086e+10 1.263777653175574493e+11
-8.387242292055810547e+10 1.170615533288836975e+11
-9.885105393305726624e+10 1.058419488800177307e+11
-1.122494489208518066e+11 9.293035174224816895e+10
-1.238865187037640686e+11 7.856056864102134705e+10
-1.336179704865164795e+11 6.298236968251226807e+10
-1.413364829920838013e+11 4.645534860642047882e+10
-1.469708620397100830e+11 2.924330166665003586e+10
-1.504843997810155640e+11 1.160926358355300522e+10
-1.518726604960307312e+11 -6.188731037379028320e+09
-1.511608982886990967e+11 -2.390115082873813248e+10
-1.484012836326395874e+11 -4.128976975091633606e+10
-1.436700821753199158e+11 -5.812983300649064636e+10
-1.370648949130311127e+11 -7.421166963443305969e+10
-1.287020368026691437e+11 -8.934184253851644897e+10
-1.187141028154238892e+11 -1.033439270555585938e+11
-1.072477470931463013e+11 -1.160590043483614502e+11
-9.446168226062777710e+10 -1.273459479086114197e+11
-8.052489165320942688e+10 -1.370815718111913757e+11
-6.561503658623798370e+10 -1.451606991590960083e+11
-4.991703309220594788e+10 -1.514961990907011719e+11
-3.362176707915509796e+10 -1.560190311635505981e+11
-1.692491300086377144e+10 -1.586783270124366760e+11
-2.581837209193420410e+07 -1.594415308576188660e+11
1.687358556282160187e+10 -1.582946125401654053e+11
3.356988823068937683e+10 -1.552423590315796814e+11
4.985936155912403107e+10 -1.503087425007864685e+11
6.553922229479772186e+10 -1.435373546996594238e+11
8.040903794056762695e+10 -1.349918883342607269e+11
9.427231853045631409e+10 -1.247566359529111328e+11
1.069383340476645050e+11 -1.129369655245684357e+11
1.182241926830671387e+11 -9.965971927398133850e+10
1.279572074816534424e+11 -8.507346868729940796e+10
1.359775672693902893e+11 -6.934854443537248230e+10
1.421413111036727295e+11 -5.267674625024394989e+10
1.463235829813786011e+11 -3.527062603974427795e+10
1.484221146553063354e+11 -1.736222984615312576e+10
1.483608492968262329e+11 7.988166521772575378e+08
1.460935785706945496e+11 1.894798539548786926e+10
1.416074230269020386e+11 3.680937012029035950e+10
1.349259448081572723e+11 5.410010365217881775e+10
1.261116484690049744e+11 7.053565931928112793e+10
1.152676074734183807e+11 8.583595603663964844e+10
1.025379583361193542e+11 9.973210304444787598e+10
8.810703792468943787e+10 1.119735324747712860e+11
7.219700563275772095e+10 1.223351871891775055e+11
5.506388954287623596e+10 1.306243711126019897e+11
3.699211676661418915e+10 1.366868427502256775e+11
1.828771929253028107e+10 1.404117495186465454e+11
-7.294699386642913818e+08 1.417350644237857361e+11
-1.973421911489442825e+10 1.406412927591227112e+11
-3.840443130403668213e+10 1.371633520495203094e+11
-5.642933921344951630e+10 1.313806747484849091e+11
-7.351693654051231384e+10 1.234157196027234344e+11
-8.940030920156285095e+10 1.134291860192185211e+11
-1.038426436458118744e+11 1.016142941960809784e+11
-1.166408117902987061e+11 8.819051808200448608e+10
-1.276275463212380676e+11 7.339714185628683472e+10
-1.366723138261636505e+11 5.748696260961471558e+10
-1.436810596184226379e+11 4.072039408561390686e+10
-1.485950357794403992e+11 2.336015061844904327e+10
-1.513889357013250427e+11 5.666616742160049438e+09
-1.520685496703103333e+11 -1.210605665725796890e+10
-1.506681331655312805e+11 -2.971314048000936508e+10
-1.472476486558906860e+11 -4.692184832805030823e+10
-1.418900078206442871e+11 -6.351326309109119415e+10
-1.346984080038789368e+11 -7.928375521778463745e+10
-1.257938267046775208e+11 -9.404598298145645142e+10
-1.153127122306734772e+11 -1.076295629846521301e+11
-1.034048876736157379e+11 -1.198814929054380798e+11
-9.023166889799394226e+10 -1.306663998310037079e+11
-7.596418473036000061e+10 -1.398666777567939758e+11
-6.078187830923545837e+10 -1.473825678386563416e+11
-4.487116188995219421e+10 -1.531322253039187012e+11
-2.842419263626520157e+10 -1.570518078079136658e+11
-1.163773351101806259e+10 -1.590956115081521606e+11
5.287939137186126709e+09 -1.592362731108261414e+11
2.215012161316266251e+10 -1.574650484110273132e+11
3.874480435661595154e+10 -1.537921701191019287e+11
5.486787178551715088e+10 -1.482472797241141663e+11
7.031642401955926514e+10 -1.408799194662287292e+11
8.489026382718522644e+10 -1.317600608708945465e+11
9.839359075708560181e+10 -1.209786355001367188e+11
1.106369412162534637e+11 -1.086480214777743530e+11
1.214394074629273682e+11 -9.490242601119406128e+10
1.306311591698771210e+11 -7.989808990494134521e+10
1.380562773736808472e+11 -6.381322566619394684e+10
1.435758912836123962e+11 -4.684758745739635468e+10
1.470715828243066406e+11 -2.922156066001231766e+10
1.484489916638440857e+11 -1.117465359970995712e+10
